cmp-ice40-hx1k-cb132-cmp,f073b62c-4e05-43b1-a1db-8bc2bd5d9781
cmp-ice40-hx1k-cb132-gate-default,68205fe2-8751-4997-9c34-c9a26901bff4
cmp-ice40-hx1k-cb132-signal-cdone_m10,36689e60-947e-4956-ad11-86af31008aa0
cmp-ice40-hx1k-cb132-signal-creset_b_l10,b2f61813-02f6-433c-9de5-e79b7fc35197
cmp-ice40-hx1k-cb132-signal-gnd_a9,edf1d60f-41ec-4869-a8b5-006f074888e1
cmp-ice40-hx1k-cb132-signal-gnd_f1,20de0db8-02f0-47cf-911c-314bbc76e50e
cmp-ice40-hx1k-cb132-signal-gnd_f7,82fbcd91-9e7f-423d-93dc-5c460d1b7e26
cmp-ice40-hx1k-cb132-signal-gnd_g7,edb3e519-7c3b-4dd3-817c-26ae232078a2
cmp-ice40-hx1k-cb132-signal-gnd_g8,86f07d60-a532-4992-b05b-b2979effd974
cmp-ice40-hx1k-cb132-signal-gnd_g9,6d86952f-b4fd-42e8-a7fc-525835636cd4
cmp-ice40-hx1k-cb132-signal-gnd_h6,8af60ebc-2d41-49ee-b2e7-67b44a33a641
cmp-ice40-hx1k-cb132-signal-gnd_h7,eecf79c5-db6b-4662-bdad-eb175abe9f8f
cmp-ice40-hx1k-cb132-signal-gnd_h8,84f643f3-884f-4a8c-b578-7ea3e8d6765a
cmp-ice40-hx1k-cb132-signal-gnd_j14,e73c4e97-7ea8-4b28-b6bd-0a4624130296
cmp-ice40-hx1k-cb132-signal-gnd_j8,26f93607-3d8e-4aca-8fc6-4888f83d7cd3
cmp-ice40-hx1k-cb132-signal-gnd_l3,e4ba4652-664e-4576-9fd0-ecf4a5353ad7
cmp-ice40-hx1k-cb132-signal-gnd_p6,e592a67e-25ee-4716-a0ef-32f4916dc46d
cmp-ice40-hx1k-cb132-signal-gndpll_p1,1689e33c-1664-4d0d-b790-64ec11dabd8a
cmp-ice40-hx1k-cb132-signal-iob_24_m3,acfae6e5-a267-4f34-85cc-26bedf79718e
cmp-ice40-hx1k-cb132-signal-iob_25_l4,c3b5eeb2-5249-47a5-accd-beddf1b8f6ec
cmp-ice40-hx1k-cb132-signal-iob_26_p2,9e150b49-ed98-4da3-bab6-1ca53b8c29df
cmp-ice40-hx1k-cb132-signal-iob_27_p3,04e77c2e-1e69-4839-b8b5-6f3e23454566
cmp-ice40-hx1k-cb132-signal-iob_28_m4,da42db90-6ce4-4235-80fe-2a5f8b3d2349
cmp-ice40-hx1k-cb132-signal-iob_29_l5,14ecdd72-ea6b-4f65-8735-619f0bf62c8b
cmp-ice40-hx1k-cb132-signal-iob_30_p4,924d0b05-7736-4581-8d8c-7990d1c7deef
cmp-ice40-hx1k-cb132-signal-iob_31_l6,0d859436-f460-4c46-9db7-9c35645e5cf8
cmp-ice40-hx1k-cb132-signal-iob_32_p5,aefe3260-b332-4b69-a745-539e09e4db07
cmp-ice40-hx1k-cb132-signal-iob_33_m6,e1d2c84b-1d57-4ead-890a-ce4f25226b24
cmp-ice40-hx1k-cb132-signal-iob_34_m7,be6c0a6c-2dbc-42a4-8430-00aa621180fa
cmp-ice40-hx1k-cb132-signal-iob_35_gbin5_p7,8fee0873-c029-4497-95d8-7f6fcf2df825
cmp-ice40-hx1k-cb132-signal-iob_36_gbin4_p8,e18407bf-a360-4d58-a6db-4931b8802c6f
cmp-ice40-hx1k-cb132-signal-iob_37_p9,a7897261-fb0f-4f8d-b291-2f755cee593f
cmp-ice40-hx1k-cb132-signal-iob_38_l7,d3f094fd-0247-4778-b35d-813e1be204aa
cmp-ice40-hx1k-cb132-signal-iob_39_m8,4e50eefa-0482-4d83-891a-e3cddeef14b5
cmp-ice40-hx1k-cb132-signal-iob_40_l8,d44fd94b-9214-47ad-90bd-e932fb3a668a
cmp-ice40-hx1k-cb132-signal-iob_41_m9,197127dc-2ef3-44f9-ad20-1d3f529c2d86
cmp-ice40-hx1k-cb132-signal-iob_42_cbsel0_l9,b339184f-be10-455d-a739-918953f9bd80
cmp-ice40-hx1k-cb132-signal-iob_43_cbsel1_p10,b33e49a1-c52b-48e7-aadf-2de4c044dca0
cmp-ice40-hx1k-cb132-signal-iob_44_sdo_m11,bb215da2-970a-4e2e-8568-5ba0e9b41002
cmp-ice40-hx1k-cb132-signal-iob_45_sdi_p11,cc97d13f-fe15-491a-917f-1f24f7148bbd
cmp-ice40-hx1k-cb132-signal-iob_46_sck_p12,f80f7281-3ff2-4cc4-afae-586af4e61c06
cmp-ice40-hx1k-cb132-signal-iob_47_ss_p13,d6700a60-6283-43f4-b52d-9b7ea1b39e74
cmp-ice40-hx1k-cb132-signal-iol_11a_k4,e2a9df25-cff0-4b04-b4e3-c863168f2eda
cmp-ice40-hx1k-cb132-signal-iol_11b_k3,3c99818c-acea-4186-adc4-b88b4c2c162c
cmp-ice40-hx1k-cb132-signal-iol_12a_m1,9693a105-b83e-47cb-9c95-ed362a433f46
cmp-ice40-hx1k-cb132-signal-iol_12b_l1,f803770a-fdd1-450d-a016-affd8e57fb85
cmp-ice40-hx1k-cb132-signal-iol_1a_b1,71cc4133-c136-4d2c-b737-240417bb214e
cmp-ice40-hx1k-cb132-signal-iol_1b_c1,1c58eb28-756d-44d4-b54c-34deba8cb6ca
cmp-ice40-hx1k-cb132-signal-iol_2a_c3,ed0e9d32-5bf5-4042-a45c-fdcfe7c06b4c
cmp-ice40-hx1k-cb132-signal-iol_2b_d3,ac12b2d0-0bfe-4f37-a515-0371cae764e9
cmp-ice40-hx1k-cb132-signal-iol_3a_d4,b228e8db-0f60-4206-b82e-24cdfb8b3ba1
cmp-ice40-hx1k-cb132-signal-iol_3b_e4,045e973e-95a4-454e-9947-69d61fd9f191
cmp-ice40-hx1k-cb132-signal-iol_4a_d1,7dff0bd3-18b4-4979-b132-51b8519d5f61
cmp-ice40-hx1k-cb132-signal-iol_4b_e1,39a0e631-8b7c-42af-a1f3-15f7ee2e1227
cmp-ice40-hx1k-cb132-signal-iol_5a_f4,d5766d21-e633-464c-aa6f-4747666009f3
cmp-ice40-hx1k-cb132-signal-iol_5b_f3,77305dc5-c79a-40fe-85b0-5b2ab4da13d6
cmp-ice40-hx1k-cb132-signal-iol_6a_h3,d3e1aaf2-035d-4cbb-a1e3-e65086e6f63c
cmp-ice40-hx1k-cb132-signal-iol_6b_gbin7_h1,2b6771ab-efcf-4fd5-ac3f-27b674f3cc93
cmp-ice40-hx1k-cb132-signal-iol_7a_gbin6_g1,f38ffa5d-4fe8-4080-a6e0-21e84f80e006
cmp-ice40-hx1k-cb132-signal-iol_7b_g3,167a4db9-2100-471a-b8c4-9a6e6ddb2e44
cmp-ice40-hx1k-cb132-signal-iol_8a_g4,da77fc7a-ea5c-48af-b119-0f12211049c1
cmp-ice40-hx1k-cb132-signal-iol_8b_h4,22394b58-cd96-478c-9633-d7fbbc3483c4
cmp-ice40-hx1k-cb132-signal-iol_9a_j1,7f24f790-9fa9-4571-8c2d-0a3fe8becded
cmp-ice40-hx1k-cb132-signal-iol_9b_j3,fe02fe0b-cfcd-4121-9b40-61b0bfead21b
cmp-ice40-hx1k-cb132-signal-ior_48_m12,0a4aa96f-e595-47ba-a481-6d0497749064
cmp-ice40-hx1k-cb132-signal-ior_49_p14,96586725-4a23-4d57-a245-d8a183047430
cmp-ice40-hx1k-cb132-signal-ior_50_l12,a20baaca-8f5d-4e05-938b-bfbccf268165
cmp-ice40-hx1k-cb132-signal-ior_51_n14,966a386c-df69-4cfc-a6f9-ec883bb6381f
cmp-ice40-hx1k-cb132-signal-ior_52_l14,1ccb57fd-4ee5-4c9c-b0e2-7adcf38a8701
cmp-ice40-hx1k-cb132-signal-ior_53_k12,ff172db9-756c-4682-9ebe-795a2c9b129a
cmp-ice40-hx1k-cb132-signal-ior_54_k11,3611f553-626b-4144-8738-5b653597906f
cmp-ice40-hx1k-cb132-signal-ior_55_k14,cc2d7fc0-02ce-4e6e-87fe-ac758a295419
cmp-ice40-hx1k-cb132-signal-ior_56_j12,62675cb1-09ca-4f91-bc48-67c02d9ca9fd
cmp-ice40-hx1k-cb132-signal-ior_57_j11,a701dbda-3c9d-4494-8a13-c2a9c2f7cf2b
cmp-ice40-hx1k-cb132-signal-ior_58_h12,ebefaf11-15a2-4304-8bb7-417191c3c73c
cmp-ice40-hx1k-cb132-signal-ior_59_h11,40308a5e-6a4b-442a-bf99-e25215b35c73
cmp-ice40-hx1k-cb132-signal-ior_60_gbin3_f14,307244d5-7d63-46e8-8272-3e7f539342d1
cmp-ice40-hx1k-cb132-signal-ior_61_gbin2_g14,82adc6e0-6d7b-4849-a939-9ff6e4d9fe5f
cmp-ice40-hx1k-cb132-signal-ior_62_g12,97392607-5d1f-40bf-b528-4d2aac19cacb
cmp-ice40-hx1k-cb132-signal-ior_63_g11,55446c70-0231-4033-9988-a98ffacf6bf2
cmp-ice40-hx1k-cb132-signal-ior_64_f12,d8769e10-e9c2-4713-8f15-af3b2ddae9e2
cmp-ice40-hx1k-cb132-signal-ior_65_e14,d621d85d-7e80-4591-a290-f82270776257
cmp-ice40-hx1k-cb132-signal-ior_66_f11,1d920825-18e1-47a6-81fa-80a68d7a5f87
cmp-ice40-hx1k-cb132-signal-ior_67_e12,aecdb925-81a8-4c83-aa45-58d0ad5eaa19
cmp-ice40-hx1k-cb132-signal-ior_68_d14,f2c7d978-cfb1-4aa6-9393-1c65fe875ac9
cmp-ice40-hx1k-cb132-signal-ior_69_c14,789aa8fb-1b7c-4ca2-9a7d-fe614b2e70a6
cmp-ice40-hx1k-cb132-signal-ior_70_e11,9519efe9-8972-412f-bc8d-30e73e8f35d5
cmp-ice40-hx1k-cb132-signal-ior_71_b14,e7b72e52-059a-49bb-ac6e-efffebb98e7c
cmp-ice40-hx1k-cb132-signal-ior_72_d12,ba6e5232-46af-41c2-bf8f-2824b9be5a81
cmp-ice40-hx1k-cb132-signal-iot_73_c12,37642984-301c-43ae-8368-fa266605e577
cmp-ice40-hx1k-cb132-signal-iot_74_a12,11387c32-22b1-494b-a0fd-47ff26c1b7ac
cmp-ice40-hx1k-cb132-signal-iot_75_c11,5448dd96-a60e-4199-a049-647eb23c91b2
cmp-ice40-hx1k-cb132-signal-iot_76_c10,ac119d47-0f74-4587-9489-638e8431f555
cmp-ice40-hx1k-cb132-signal-iot_77_d11,b8c111ed-eb50-4daa-9f28-e0586e17829b
cmp-ice40-hx1k-cb132-signal-iot_78_a10,b54c120f-8171-45c1-ac66-1fef4bd83183
cmp-ice40-hx1k-cb132-signal-iot_79_d10,4758bc8f-4e29-4508-bc15-b5fc3329ccf9
cmp-ice40-hx1k-cb132-signal-iot_80_c9,ab3c2682-4bfc-4622-a69d-80c1378161ba
cmp-ice40-hx1k-cb132-signal-iot_81_d9,2a70fbc3-1bcb-48fb-8891-b595cc1e4041
cmp-ice40-hx1k-cb132-signal-iot_82_c8,cd63d009-b718-4d00-bb93-9a63c1487c25
cmp-ice40-hx1k-cb132-signal-iot_83_d8,7e4c83a9-8a49-4043-9a16-9f948735cc57
cmp-ice40-hx1k-cb132-signal-iot_84_gbin1_a7,f8ee329d-c631-419e-83b3-996da1219879
cmp-ice40-hx1k-cb132-signal-iot_85_gbin0_a6,52e89bcc-bef3-4f70-8ed4-356a18742b74
cmp-ice40-hx1k-cb132-signal-iot_86_c7,35994b3e-4f4d-45bb-981b-f1d30a9d8f83
cmp-ice40-hx1k-cb132-signal-iot_87_d7,43097d55-5617-428a-ab0e-f31b9b7cef33
cmp-ice40-hx1k-cb132-signal-iot_88_c6,9edba340-7aa0-4c98-9449-4ba180d990d2
cmp-ice40-hx1k-cb132-signal-iot_89_a5,8b3ea389-d433-4f51-80c6-92d36c582a83
cmp-ice40-hx1k-cb132-signal-iot_90_a4,46e5efda-243c-4fdd-92c7-9ddce50f422f
cmp-ice40-hx1k-cb132-signal-iot_91_d6,4f4a8c82-5378-4489-a492-b6a8977abb46
cmp-ice40-hx1k-cb132-signal-iot_92_c5,51ee418b-99f1-47fd-b5be-f36885bd12cb
cmp-ice40-hx1k-cb132-signal-iot_93_a2,8529966d-c508-4c54-a42b-fd40a21f6601
cmp-ice40-hx1k-cb132-signal-iot_94_d5,64ca8fce-09af-48bc-acb6-34d7e65dfa80
cmp-ice40-hx1k-cb132-signal-iot_95_a1,8e50b1c2-44fa-435b-9626-f4876f93d7a8
cmp-ice40-hx1k-cb132-signal-iot_96_c4,32692cfd-a9df-48a7-bab9-6927cb58a08f
cmp-ice40-hx1k-cb132-signal-nc_a11,9ad12459-fa36-49c8-afcc-66cb200ee0bd
cmp-ice40-hx1k-cb132-signal-nc_a3,6dc9a26a-f429-434e-aeed-bbc8606576ca
cmp-ice40-hx1k-cb132-signal-nc_m14,8671c23a-e137-4b89-a15e-fca48477c15f
cmp-ice40-hx1k-cb132-signal-vcc_f8,3d0ead9e-ae45-4c03-91d9-d28576e059e9
cmp-ice40-hx1k-cb132-signal-vcc_g6,350e6fba-a169-4d8e-9695-f87fd4e4ebbc
cmp-ice40-hx1k-cb132-signal-vcc_h9,1a40a2e9-4cca-4856-b4d6-359b789e3d20
cmp-ice40-hx1k-cb132-signal-vcc_j4,76d47e11-94a0-4a28-993d-587f67ef553c
cmp-ice40-hx1k-cb132-signal-vcc_j7,bbf78b85-ca1f-4331-8f9d-4e4fb7d8b930
cmp-ice40-hx1k-cb132-signal-vcc_spi_l11,6dc2a43b-0bb1-4db3-90e0-a7b4ecdadda6
cmp-ice40-hx1k-cb132-signal-vccio_0_a8,24556222-151d-4559-9aed-a5db08c157d6
cmp-ice40-hx1k-cb132-signal-vccio_0_f6,b7b1463b-e0ae-49a1-a1d0-0a71b7182409
cmp-ice40-hx1k-cb132-signal-vccio_1_f9,0ac037d3-92d8-488f-9051-6eea1aaa989f
cmp-ice40-hx1k-cb132-signal-vccio_1_h14,5e31a0e3-8bbd-451e-a4ff-1dc67433459e
cmp-ice40-hx1k-cb132-signal-vccio_2_j9,928433e3-9af4-4569-8f27-bfafc34fa2f7
cmp-ice40-hx1k-cb132-signal-vccio_2_m5,90869cea-17e1-48d5-bd82-1eed9df8c936
cmp-ice40-hx1k-cb132-signal-vccio_3_e3,035ebf4e-4e4f-45c1-9e41-bf684692e912
cmp-ice40-hx1k-cb132-signal-vccio_3_j6,da265362-f477-4e1f-9c51-cc8de03c6f50
cmp-ice40-hx1k-cb132-signal-vccio_3_k1,c3454928-5a37-489e-8379-f405f13411b4
cmp-ice40-hx1k-cb132-signal-vccpll_n1,88fdc25d-3a27-4e96-baa5-ea2916796175
