"Position","Name","Type","Signal","Label"
"1","PE2","I/O","",""
"2","PE3","I/O","",""
"3","PE4","I/O","",""
"4","PE5","I/O","",""
"5","PE6","I/O","",""
"6","VBAT","Power","",""
"7","PC13","I/O","",""
"8","PC14-OSC32_IN","I/O","",""
"9","PC15-OSC32_OUT","I/O","",""
"10","PF3","I/O","",""
"11","PF4","I/O","",""
"12","VSS","Power","",""
"13","VDD","Power","",""
"14","PF5","I/O","",""
"15","PF7","I/O","",""
"16","PF8","I/O","",""
"17","PF9","I/O","",""
"18","PF10","I/O","",""
"19","PF0-OSC_IN","I/O","",""
"20","PF1-OSC_OUT","I/O","",""
"21","PG10-NRST","I/O","",""
"22","PC0","I/O","",""
"23","PC1","I/O","",""
"24","PC2","I/O","",""
"25","PC3","I/O","",""
"26","PF2","I/O","",""
"27","PA0","I/O","",""
"28","PA1","I/O","",""
"29","PA2","I/O","",""
"30","VSS","Power","",""
"31","VDD","Power","",""
"32","PA3","I/O","",""
"33","PA4","I/O","",""
"34","PA5","I/O","",""
"35","PA6","I/O","",""
"36","PA7","I/O","",""
"37","PC4","I/O","",""
"38","PC5","I/O","",""
"39","PB0","I/O","",""
"40","PB1","I/O","",""
"41","PB2","I/O","",""
"42","VSSA","Power","",""
"43","VREF+","MonoIO","",""
"44","VREF_+","MonoIO","",""
"45","VDDA","Power","",""
"46","VSS","Power","",""
"47","VDD","Power","",""
"48","PF11","I/O","",""
"49","PF12","I/O","",""
"50","PF13","I/O","",""
"51","PF14","I/O","",""
"52","PF15","I/O","",""
"53","PE7","I/O","",""
"54","PE8","I/O","",""
"55","PE9","I/O","",""
"56","PE10","I/O","",""
"57","PE11","I/O","",""
"58","PE12","I/O","",""
"59","PE13","I/O","",""
"60","PE14","I/O","",""
"61","PE15","I/O","",""
"62","PB10","I/O","",""
"63","VSS","Power","",""
"64","VDD","Power","",""
"65","PB11","I/O","",""
"66","PB12","I/O","",""
"67","PB13","I/O","",""
"68","PB14","I/O","",""
"69","PB15","I/O","",""
"70","PD8","I/O","",""
"71","PD9","I/O","",""
"72","PD10","I/O","",""
"73","PD11","I/O","",""
"74","PD12","I/O","",""
"75","PD13","I/O","",""
"76","PD14","I/O","",""
"77","PD15","I/O","",""
"78","VSS","Power","",""
"79","VDD","Power","",""
"80","PC6","I/O","",""
"81","PC7","I/O","",""
"82","PG0","I/O","",""
"83","PG1","I/O","",""
"84","PG2","I/O","",""
"85","PG3","I/O","",""
"86","PG4","I/O","",""
"87","PC8","I/O","",""
"88","PC9","I/O","",""
"89","PA8","I/O","",""
"90","PA9","I/O","",""
"91","PA10","I/O","",""
"92","PA11","I/O","",""
"93","PA12","I/O","",""
"94","VSS","Power","",""
"95","VDD","Power","",""
"96","PA13","I/O","",""
"97","PF6","I/O","",""
"98","PA14","I/O","",""
"99","PA15","I/O","",""
"100","PC10","I/O","",""
"101","PC11","I/O","",""
"102","PC12","I/O","",""
"103","PG5","I/O","",""
"104","PG6","I/O","",""
"105","PG7","I/O","",""
"106","PG8","I/O","",""
"107","PG9","I/O","",""
"108","PD0","I/O","",""
"109","PD1","I/O","",""
"110","VSS","Power","",""
"111","VDD","Power","",""
"112","PD2","I/O","",""
"113","PD3","I/O","",""
"114","PD4","I/O","",""
"115","PD5","I/O","",""
"116","PD6","I/O","",""
"117","PD7","I/O","",""
"118","PB3","I/O","",""
"119","PB4","I/O","",""
"120","PB5","I/O","",""
"121","PB6","I/O","",""
"122","PB7","I/O","",""
"123","PB8-BOOT0","I/O","",""
"124","PB9","I/O","",""
"125","PE0","I/O","",""
"126","PE1","I/O","",""
"127","VSS","Power","",""
"128","VDD","Power","",""
