"Position","Name","Type","Signal","Label"
"A1","VSS","Power","",""
"A2","PD1","I/O","",""
"A3","PB7","I/O","",""
"A4","PC6","I/O","",""
"A6","VSS","Power","",""
"A7","PD3","I/O","",""
"A9","PC8","I/O","",""
"A10","PE4","I/O","",""
"A12","DSIHOST_CKP","MonoIO","",""
"A13","DSIHOST_D1P","MonoIO","",""
"A15","JTDO-TRACESWO","MonoIO","",""
"A16","JTCK-SWCLK","MonoIO","",""
"A17","DDR_DQ0","MonoIO","",""
"A18","DDR_DQ1","MonoIO","",""
"A19","VSS","Power","",""
"B1","PG15","I/O","",""
"B2","PE6","I/O","",""
"B3","PD7","I/O","",""
"B4","PA15","I/O","",""
"B5","PG6","I/O","",""
"B6","PB4","I/O","",""
"B7","PE5","I/O","",""
"B8","PA8","I/O","",""
"B9","PC9","I/O","",""
"B10","PC10","I/O","",""
"B11","DSIHOST_D0P","MonoIO","",""
"B12","DSIHOST_CKN","MonoIO","",""
"B13","DSIHOST_D1N","MonoIO","",""
"B14","NJTRST","MonoIO","",""
"B15","JTDI","MonoIO","",""
"B16","DDR_DQ3","MonoIO","",""
"B17","DDR_DQ7","MonoIO","",""
"B18","DDR_DQS0N","MonoIO","",""
"B19","DDR_DQS0P","MonoIO","",""
"C1","PE12","I/O","",""
"C2","PE0","I/O","",""
"C3","PD4","I/O","",""
"C4","PD5","I/O","",""
"C5","PD0","I/O","",""
"C6","PA9","I/O","",""
"C7","PB3","I/O","",""
"C8","PB15","I/O","",""
"C9","PB9","I/O","",""
"C10","PC7","I/O","",""
"C11","PC11","I/O","",""
"C12","DSIHOST_D0N","MonoIO","",""
"C13","VDD_DSI","Power","",""
"C14","VSS","Power","",""
"C15","JTMS-SWDIO","MonoIO","",""
"C16","DDR_RESETN","MonoIO","",""
"C17","DDR_DQM0","MonoIO","",""
"C18","DDR_DQ2","MonoIO","",""
"C19","DDR_DQ6","MonoIO","",""
"D1","PG12","I/O","",""
"D2","PE11","I/O","",""
"D3","PE15","I/O","",""
"D17","VSS","Power","",""
"D18","DDR_DQ4","MonoIO","",""
"D19","DDR_DQ5","MonoIO","",""
"E1","PD8","I/O","",""
"E2","NRST","Reset","",""
"E3","PE13","I/O","",""
"E17","DDR_A13","MonoIO","",""
"E18","DDR_A9","MonoIO","",""
"F2","PC15-OSC32_OUT","I/O","",""
"F3","VSS","Power","",""
"F17","DDR_A2","MonoIO","",""
"F18","VSS","Power","",""
"F19","DDR_A3","MonoIO","",""
"G1","VSS","Power","",""
"G2","PC14-OSC32_IN","I/O","",""
"G3","PC13","I/O","",""
"G17","VSS","Power","",""
"G18","DDR_A0","MonoIO","",""
"G19","DDR_BA0","MonoIO","",""
"H1","BOOT2","Boot","",""
"H2","PH0-OSC_IN","I/O","",""
"H3","BOOT0","Boot","",""
"H17","DDR_BA2","MonoIO","",""
"H18","DDR_ODT","MonoIO","",""
"J2","PH1-OSC_OUT","I/O","",""
"J3","NRST_CORE","Reset","",""
"J17","DDR_CSN","MonoIO","",""
"J18","DDR_WEN","MonoIO","",""
"J19","DDR_CASN","MonoIO","",""
"K1","PWR_LP","Power","",""
"K2","PDR_ON_CORE","MonoIO","",""
"K3","BOOT1","Boot","",""
"K17","VSS","Power","",""
"K18","DDR_CLKN","MonoIO","",""
"K19","VSS","Power","",""
"L1","PA14","I/O","",""
"L2","PA13","I/O","",""
"L3","PDR_ON","MonoIO","",""
"L17","DDR_CLKP","MonoIO","",""
"L18","DDR_A15","MonoIO","",""
"M2","PWR_ON","Power","",""
"M3","VREF+","Power","",""
"M17","DDR_A10","MonoIO","",""
"M18","DDR_A12","MonoIO","",""
"M19","DDR_A1","MonoIO","",""
"N1","VSS","Power","",""
"N2","PA3","I/O","",""
"N3","PA0","I/O","",""
"N17","VSS","Power","",""
"N18","DDR_A14","MonoIO","",""
"N19","DDR_A11","MonoIO","",""
"P1","PE2","I/O","",""
"P2","PC2","I/O","",""
"P3","PC3","I/O","",""
"P17","DDR_CKE","MonoIO","",""
"P18","DDR_BA1","MonoIO","",""
"R2","PG14","I/O","",""
"R3","PG13","I/O","",""
