"Position","Name","Type","Signal","Label"
"1","PE2","I/O","",""
"2","PE3","I/O","",""
"3","PE4","I/O","",""
"4","PE5","I/O","",""
"5","PE6","I/O","",""
"6","VBAT","Power","",""
"7","PC13","I/O","",""
"8","PC14-OSC32_IN","I/O","",""
"9","PC15-OSC32_OUT","I/O","",""
"10","PF0","I/O","",""
"11","PF1","I/O","",""
"12","PF2","I/O","",""
"13","PF3","I/O","",""
"14","PF4","I/O","",""
"15","PF5","I/O","",""
"16","VSS","Power","",""
"17","VDD","Power","",""
"18","PF6","I/O","",""
"19","PF7","I/O","",""
"20","PF8","I/O","",""
"21","PF9","I/O","",""
"22","PF10","I/O","",""
"23","PH0 - OSC_IN","I/O","",""
"24","PH1 - OSC_OUT","I/O","",""
"25","NRST","Reset","",""
"26","PC0","I/O","",""
"27","PC1","I/O","",""
"28","PC2","I/O","",""
"29","PC3","I/O","",""
"30","VDD","Power","",""
"31","VSSA","Power","",""
"32","VREF+","Power","",""
"33","VDDA","Power","",""
"34","PA0","I/O","",""
"35","PA1","I/O","",""
"36","PA2","I/O","",""
"37","PA3","I/O","",""
"38","VSS","Power","",""
"39","VDD","Power","",""
"40","PA4","I/O","",""
"41","PA5","I/O","",""
"42","PA6","I/O","",""
"43","PA7","I/O","",""
"44","PC4","I/O","",""
"45","PC5","I/O","",""
"46","PB0","I/O","",""
"47","PB1","I/O","",""
"48","PB2","I/O","",""
"49","PF11","I/O","",""
"50","PF12","I/O","",""
"51","VSS","Power","",""
"52","VDD","Power","",""
"53","PF13","I/O","",""
"54","PF14","I/O","",""
"55","PF15","I/O","",""
"56","PG0","I/O","",""
"57","PG1","I/O","",""
"58","PE7","I/O","",""
"59","PE8","I/O","",""
"60","PE9","I/O","",""
"61","VSS","Power","",""
"62","VDD","Power","",""
"63","PE10","I/O","",""
"64","PE11","I/O","",""
"65","PE12","I/O","",""
"66","PE13","I/O","",""
"67","PE14","I/O","",""
"68","PE15","I/O","",""
"69","PB10","I/O","",""
"70","PB11","I/O","",""
"71","VCAP_1","Power","",""
"72","VDD","Power","",""
"73","PB12","I/O","",""
"74","PB13","I/O","",""
"75","PB14","I/O","",""
"76","PB15","I/O","",""
"77","PD8","I/O","",""
"78","PD9","I/O","",""
"79","PD10","I/O","",""
"80","PD11","I/O","",""
"81","PD12","I/O","",""
"82","PD13","I/O","",""
"83","VSS","Power","",""
"84","VDD","Power","",""
"85","PD14","I/O","",""
"86","PD15","I/O","",""
"87","PG2","I/O","",""
"88","PG3","I/O","",""
"89","PG4","I/O","",""
"90","PG5","I/O","",""
"91","PG6","I/O","",""
"92","PG7","I/O","",""
"93","PG8","I/O","",""
"94","VSS","Power","",""
"95","VDDUSB","Power","",""
"96","PC6","I/O","",""
"97","PC7","I/O","",""
"98","PC8","I/O","",""
"99","PC9","I/O","",""
"100","PA8","I/O","",""
"101","PA9","I/O","",""
"102","PA10","I/O","",""
"103","PA11","I/O","",""
"104","PA12","I/O","",""
"105","PA13","I/O","",""
"106","VCAP_2","Power","",""
"107","VSS","Power","",""
"108","VDD","Power","",""
"109","PA14","I/O","",""
"110","PA15","I/O","",""
"111","PC10","I/O","",""
"112","PC11","I/O","",""
"113","PC12","I/O","",""
"114","PD0","I/O","",""
"115","PD1","I/O","",""
"116","PD2","I/O","",""
"117","PD3","I/O","",""
"118","PD4","I/O","",""
"119","PD5","I/O","",""
"120","VSS","Power","",""
"121","VDD","Power","",""
"122","PD6","I/O","",""
"123","PD7","I/O","",""
"124","PG9","I/O","",""
"125","PG10","I/O","",""
"126","PG11","I/O","",""
"127","PG12","I/O","",""
"128","PG13","I/O","",""
"129","PG14","I/O","",""
"130","VSS","Power","",""
"131","VDD","Power","",""
"132","PG15","I/O","",""
"133","PB3","I/O","",""
"134","PB4","I/O","",""
"135","PB5","I/O","",""
"136","PB6","I/O","",""
"137","PB7","I/O","",""
"138","BOOT0","Boot","",""
"139","PB8","I/O","",""
"140","PB9","I/O","",""
"141","PE0","I/O","",""
"142","PE1","I/O","",""
"143","PDR_ON","Power","",""
"144","VDD","Power","",""
