"Position","Name","Type","Signal","Label"
"1","PE2","I/O","",""
"2","PE3","I/O","",""
"3","PE4","I/O","",""
"4","PE5","I/O","",""
"5","PE6","I/O","",""
"6","VSS","Power","",""
"7","VDD","Power","",""
"8","VBAT","Power","",""
"9","PC13","I/O","",""
"10","PC14-OSC32_IN (OSC32_IN)","I/O","",""
"11","PC15-OSC32_OUT (OSC32_OUT)","I/O","",""
"12","VSS","Power","",""
"13","VDD","Power","",""
"14","VSSSMPS","Power","",""
"15","VLXSMPS","Power","",""
"16","VDDSMPS","Power","",""
"17","VFBSMPS","Power","",""
"18","PF0","I/O","",""
"19","PF1","I/O","",""
"20","PF2","I/O","",""
"21","PF3","I/O","",""
"22","PF4","I/O","",""
"23","PF5","I/O","",""
"24","VSS","Power","",""
"25","VDD","Power","",""
"26","PF6","I/O","",""
"27","PF7","I/O","",""
"28","PF8","I/O","",""
"29","PF9","I/O","",""
"30","PF10","I/O","",""
"31","PH0-OSC_IN (PH0)","I/O","",""
"32","PH1-OSC_OUT (PH1)","I/O","",""
"33","NRST","Reset","",""
"34","PC0","I/O","",""
"35","PC1","I/O","",""
"36","PC2_C","I/O","",""
"37","PC3_C","I/O","",""
"38","VSSA","Power","",""
"39","VREF+","MonoIO","",""
"40","VDDA","Power","",""
"41","PA0","I/O","",""
"42","PA1","I/O","",""
"43","PA2","I/O","",""
"44","VDD","Power","",""
"45","VSS","Power","",""
"46","PA3","I/O","",""
"47","VSS","Power","",""
"48","VDD","Power","",""
"49","PA4","I/O","",""
"50","PA5","I/O","",""
"51","PA6","I/O","",""
"52","PA7","I/O","",""
"53","PC4","I/O","",""
"54","PC5","I/O","",""
"55","PB0","I/O","",""
"56","PB1","I/O","",""
"57","PB2","I/O","",""
"58","PF11","I/O","",""
"59","PF12","I/O","",""
"60","PF13","I/O","",""
"61","PF14","I/O","",""
"62","PF15","I/O","",""
"63","PG0","I/O","",""
"64","VSS","Power","",""
"65","VDD","Power","",""
"66","PG1","I/O","",""
"67","PE7","I/O","",""
"68","PE8","I/O","",""
"69","PE9","I/O","",""
"70","VSS","Power","",""
"71","VDD","Power","",""
"72","PE10","I/O","",""
"73","PE11","I/O","",""
"74","PE12","I/O","",""
"75","PE13","I/O","",""
"76","PE14","I/O","",""
"77","PE15","I/O","",""
"78","PB10","I/O","",""
"79","PB11","I/O","",""
"80","VCAP","Power","",""
"81","VSS","Power","",""
"82","VDDLDO","Power","",""
"83","VSS","Power","",""
"84","VDD","Power","",""
"85","PB12","I/O","",""
"86","PB13","I/O","",""
"87","PB14","I/O","",""
"88","PB15","I/O","",""
"89","PD8","I/O","",""
"90","PD9","I/O","",""
"91","PD10","I/O","",""
"92","VDD","Power","",""
"93","VSS","Power","",""
"94","PD11","I/O","",""
"95","PD12","I/O","",""
"96","PD13","I/O","",""
"97","PD14","I/O","",""
"98","PD15","I/O","",""
"99","VDD","Power","",""
"100","VSS","Power","",""
"101","PJ8","I/O","",""
"102","PJ9","I/O","",""
"103","PJ10","I/O","",""
"104","PJ11","I/O","",""
"105","VDD","Power","",""
"106","VSS","Power","",""
"107","PK0","I/O","",""
"108","PK1","I/O","",""
"109","PK2","I/O","",""
"110","PG2","I/O","",""
"111","PG3","I/O","",""
"112","VSS","Power","",""
"113","VDD","Power","",""
"114","PG4","I/O","",""
"115","PG5","I/O","",""
"116","PG6","I/O","",""
"117","PG7","I/O","",""
"118","PG8","I/O","",""
"119","VSS","Power","",""
"120","VDD50_USB","Power","",""
"121","VDD33_USB","Power","",""
"122","PC6","I/O","",""
"123","PC7","I/O","",""
"124","PC8","I/O","",""
"125","PC9","I/O","",""
"126","VDD","Power","",""
"127","PA8","I/O","",""
"128","PA9","I/O","",""
"129","PA10","I/O","",""
"130","PA11","I/O","",""
"131","PA12","I/O","",""
"132","PA13 (JTMS/SWDIO)","I/O","",""
"133","VCAP","Power","",""
"134","VSS","Power","",""
"135","VDDLDO","Power","",""
"136","VDD","Power","",""
"137","VSS","Power","",""
"138","PA14 (JTCK/SWCLK)","I/O","",""
"139","PA15 (JTDI)","I/O","",""
"140","PC10","I/O","",""
"141","PC11","I/O","",""
"142","PC12","I/O","",""
"143","PD0","I/O","",""
"144","PD1","I/O","",""
"145","PD2","I/O","",""
"146","PD3","I/O","",""
"147","PD4","I/O","",""
"148","PD5","I/O","",""
"149","PD6","I/O","",""
"150","PD7","I/O","",""
"151","VSS","Power","",""
"152","VDD","Power","",""
"153","PG9","I/O","",""
"154","PG10","I/O","",""
"155","PG11","I/O","",""
"156","PG12","I/O","",""
"157","PG13","I/O","",""
"158","PG14","I/O","",""
"159","VSS","Power","",""
"160","VDD","Power","",""
"161","PG15","I/O","",""
"162","PB3 (JTDO/TRACESWO)","I/O","",""
"163","PB4 (NJTRST)","I/O","",""
"164","PB5","I/O","",""
"165","PB6","I/O","",""
"166","PB7","I/O","",""
"167","BOOT0","Boot","",""
"168","PB8","I/O","",""
"169","PB9","I/O","",""
"170","PE0","I/O","",""
"171","PE1","I/O","",""
"172","VCAP","Power","",""
"173","VSS","Power","",""
"174","PDR_ON","Reset","",""
"175","VDDLDO","Power","",""
"176","VDD","Power","",""
